@relation 'Real-Time Air Quality Prediction System-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute City=Delhi numeric
@attribute City=Mumbai numeric
@attribute City=Kolkata numeric
@attribute City=Chennai numeric
@attribute City=Bengaluru numeric
@attribute City=Beijing numeric
@attribute City=Shanghai numeric
@attribute City=Guangzhou numeric
@attribute City=Los_Angeles numeric
@attribute City=New_York numeric
@attribute City=London numeric
@attribute City=Paris numeric
@attribute City=Tokyo numeric
@attribute City=Seoul numeric
@attribute City=Singapore numeric
@attribute City=Sydney numeric
@attribute City=Dubai numeric
@attribute City=Mexico_City numeric
@attribute City=Johannesburg numeric
@attribute City=Cairo numeric
@attribute PM2_5 numeric
@attribute PM10 numeric
@attribute NO2 numeric
@attribute SO2 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Temperature_C numeric
@attribute Humidity_percent numeric
@attribute Wind_Speed_mps numeric
@attribute Atmospheric_Pressure_hPa numeric
@attribute Air_Quality_Level {Good,Moderate,Unhealthy,Very_Unhealthy,Hazardous}

@data
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.03,109.70,27.83,8.83,1.08,43.89,34.80,88.56,3.66,1006.19,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88.10,202.08,32.85,10.00,0.92,45.31,37.09,42.31,1.66,1010.43,Unhealthy
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.80,153.16,26.81,9.70,1.45,71.87,32.77,63.06,1.18,1012.65,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.54,94.31,39.54,7.36,0.76,57.94,14.15,48.43,2.66,1016.55,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.94,52.43,24.75,3.04,0.35,47.45,12.52,34.16,2.53,1024.72,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.88,117.26,26.09,4.85,0.45,72.56,21.52,31.54,2.28,1018.77,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.82,146.43,45.19,9.38,1.10,61.12,36.76,35.49,3.15,1003.23,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.67,18.46,17.18,2.85,0.38,73.28,10.54,69.04,4.19,1024.54,Good
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.90,81.40,21.17,4.80,0.73,54.49,23.71,51.01,2.82,1017.71,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.16,199.83,35.01,9.90,1.36,69.98,18.52,44.66,2.27,1009.81,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.11,58.36,11.34,5.13,0.48,68.58,15.11,73.81,3.37,1021.29,Good
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,63.83,165.45,37.33,10.15,0.62,41.69,26.73,71.16,2.11,1008.87,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.34,47.18,19.33,3.39,0.48,61.69,20.81,39.96,2.90,1013.19,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60.64,89.28,22.74,4.04,0.25,71.57,22.74,56.25,3.62,1011.51,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.56,83.64,19.27,5.56,0.77,41.35,24.13,51.52,2.63,1004.45,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.00,77.07,26.32,3.40,0.10,52.11,15.84,46.92,2.99,1020.80,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.91,28.05,16.04,3.57,0.65,43.72,29.28,90.48,3.05,1006.54,Good
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.72,73.61,18.24,3.09,0.42,45.99,10.57,67.58,2.95,1019.07,Good
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.65,162.46,45.27,6.50,1.43,53.80,26.01,68.40,3.02,1002.92,Unhealthy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.08,233.69,61.52,10.84,1.49,53.42,31.17,33.35,1.36,1014.25,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.01,44.22,33.28,7.19,0.78,41.50,27.88,73.72,2.66,1011.49,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72.07,207.53,31.88,11.37,1.54,38.11,31.91,30.75,1.65,1009.75,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.92,94.35,25.84,5.25,0.67,42.61,17.58,38.95,1.35,1025.50,Good
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.62,114.58,31.45,7.45,1.17,43.62,36.28,70.57,3.96,1004.78,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.02,167.23,30.11,7.87,1.94,68.15,35.80,55.22,2.06,1006.05,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.98,174.79,32.62,11.14,1.38,89.73,19.30,60.07,3.22,1006.87,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,89.03,155.45,35.06,9.56,2.01,63.26,22.96,48.67,2.08,1015.71,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60.02,140.68,28.67,6.64,1.02,58.44,38.84,32.11,3.57,1005.64,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.53,77.03,8.13,5.09,1.17,67.17,19.91,56.11,1.77,1012.31,Good
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.14,98.78,29.77,6.84,1.00,45.59,24.93,59.01,3.57,1008.35,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.32,62.55,18.13,1.00,0.54,61.50,17.96,56.55,3.23,1018.19,Good
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.09,182.99,37.18,10.01,0.67,58.78,33.53,62.12,1.42,1010.38,Unhealthy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,79.31,94.84,36.39,10.18,0.96,62.51,28.57,76.98,1.69,1010.36,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.87,56.46,19.10,5.38,0.37,50.84,15.02,61.43,3.88,1018.44,Good
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59.82,65.30,25.65,3.70,0.66,69.97,19.05,63.46,4.10,1014.36,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.99,218.66,48.66,16.13,2.14,52.67,12.91,33.88,2.75,1013.12,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.09,60.79,9.38,1.37,0.58,30.94,30.53,73.73,4.99,1013.12,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.22,154.91,45.22,5.72,0.66,57.02,21.46,53.97,3.16,1006.82,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.30,37.44,5.89,4.29,0.74,54.02,14.86,53.73,3.10,1010.31,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.76,168.43,31.01,8.01,1.05,29.58,32.45,46.43,1.72,1005.82,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.03,131.04,23.85,3.06,0.93,62.34,34.69,39.82,4.06,1004.30,Unhealthy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.88,224.52,45.11,10.05,1.99,60.32,24.62,56.01,1.80,1007.23,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53.75,159.43,24.01,6.54,0.58,61.31,19.62,47.39,1.47,1006.31,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.89,75.33,15.39,4.36,0.97,59.69,14.97,57.06,3.21,1016.48,Good
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.28,130.74,22.79,4.97,0.62,27.20,26.96,69.28,3.09,1007.96,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38,103.10,26.86,4.01,0.93,35.15,24.24,49.88,1.77,1008.08,Good
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.23,46.32,17.60,5.54,0.59,66.46,20.32,59.37,2.06,1014.10,Good
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.77,105.95,21.83,9.07,0.47,38.24,32.01,77.90,4.10,1005.76,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.63,95.80,30.87,4.26,1.38,52.63,35.73,64.30,3.68,1003.11,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.92,175.92,28.36,8.27,1.15,60.13,24.48,44.21,2.14,1008.35,Unhealthy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.92,85.69,19.77,4.54,0.90,61.53,27.35,67.97,2.09,1008.61,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.28,55.21,27.15,6.90,0.67,62.49,24.51,52.41,3.14,1007.29,Good
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.23,70.73,4.82,3.68,0.54,70.05,17.73,59.66,2.76,1010.34,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109.77,234.87,38.76,10.86,1.38,49.60,31.67,48.35,2.15,1011.64,Unhealthy
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,113.66,155.86,49.52,9.53,1.19,65.00,20.52,48.24,1.50,1011.45,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.58,68.99,21.64,6.71,0.47,54.73,9.97,62.90,2.73,1020.31,Good
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.85,163.45,44.03,14.06,1.67,69.34,18.15,58.11,3.70,1009.13,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.73,77.58,27.38,3.81,0.10,71.45,24.28,54.30,3.34,1011.95,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.18,123.31,41.10,8.14,0.73,48.01,33.77,38.08,4.69,1003.19,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.69,40.99,16.61,1.78,0.41,52.49,15.28,71.12,4.63,1013.28,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39.17,71.73,22.13,5.38,0.75,76.58,23.42,41.60,4.09,1016.00,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.52,121.86,17.51,9.11,0.94,60.39,27.06,56.49,3.12,1006.21,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.72,162.57,22.53,9.36,1.79,52.89,25.84,64.75,2.01,1010.93,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,56.61,35.91,26.22,5.02,0.99,54.18,8.49,37.12,2.76,1017.44,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.23,83.92,16.89,4.82,1.25,53.61,17.37,56.27,2.46,1011.63,Good
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.88,161.97,34.81,9.72,0.68,35.79,21.90,63.52,4.27,1008.51,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.73,206.22,46.23,13.53,1.12,57.40,28.33,44.68,2.76,1016.82,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.47,42.74,26.39,3.92,0.52,41.84,14.52,76.70,3.36,1020.30,Good
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.75,109.09,19.59,6.64,0.62,36.94,24.47,62.38,2.25,1011.40,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26.54,39.25,19.13,4.11,0.63,62.10,16.98,46.89,2.76,1015.16,Good
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.14,161.77,57.87,13.55,1.96,60.64,17.85,31.90,1.62,1017.85,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37.66,84.70,11.81,5.19,0.32,54.14,31.18,63.00,1.78,1009.26,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,74.25,154.86,33.23,11.71,1.14,73.15,25.87,43.78,3.55,1007.06,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.53,95.15,18.66,5.09,0.49,57.24,14.66,52.66,2.77,1021.40,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,64.43,185.97,30.59,12.31,1.13,71.32,25.68,60.18,2.21,1007.93,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.06,237.83,45.03,13.24,2.09,66.30,29.78,35.85,0.20,1010.92,Very_Unhealthy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.82,114.87,24.64,9.26,0.93,40.02,32.48,66.26,4.22,1005.71,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.26,207.26,43.13,9.46,0.94,54.04,29.98,62.62,1.80,1010.82,Unhealthy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.24,100.29,22.39,4.07,0.87,52.23,23.98,62.46,4.65,1007.43,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,68.89,133.07,31.49,8.04,1.31,90.09,18.21,46.67,2.25,1011.27,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.41,81.47,15.68,7.01,1.43,39.22,21.48,74.57,3.69,1005.54,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.36,57.21,16.24,3.99,0.10,52.95,13.18,57.95,2.47,1018.01,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.55,106.17,33.14,4.04,0.80,46.52,11.02,51.76,3.10,1021.09,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,81.24,187.38,37.52,9.55,1.20,49.43,23.39,45.11,2.70,1004.72,Unhealthy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.22,83.05,30.72,5.84,0.25,49.14,22.53,65.59,3.22,1003.96,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75.85,99.86,29.65,8.15,0.86,55.68,9.27,46.87,3.43,1017.07,Unhealthy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.40,63.24,27.99,5.43,1.03,39.67,23.85,63.95,3.43,1005.44,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.15,114.36,26.86,5.28,0.78,28.83,28.75,65.21,2.73,1006.71,Moderate
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55.12,29.76,24.96,5.95,0.27,56.63,14.86,56.49,4.61,1017.88,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.84,25.32,18.75,5.41,0.10,43.56,16.32,52.12,2.27,1016.45,Good
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.31,144.07,22.16,4.80,0.91,50.86,28.51,66.28,3.54,1002.27,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36.80,55.06,29.04,1.00,0.80,53.24,15.16,59.84,2.81,1020.55,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88.60,204.73,42.43,12.80,2.12,51.79,19.70,45.77,3.30,1011.42,Unhealthy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.25,86.78,35.02,4.87,0.90,59.53,26.48,85.59,3.42,1006.84,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.43,78.36,19.36,5.88,0.29,40.38,29.38,54.62,4.12,1008.82,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.11,66.83,24.08,3.61,0.15,62.01,21.99,55.23,4.58,1015.91,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66.93,154.47,24.55,7.91,0.87,72.38,25.49,55.17,0.40,1015.14,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.68,103.14,31.06,4.67,0.86,57.24,13.99,39.51,1.45,1019.66,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.18,196.40,31.95,8.93,1.35,43.19,32.75,27.29,3.76,1010.94,Unhealthy
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.86,72.41,24.09,5.75,1.05,47.38,26.04,64.33,3.90,1007.82,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.30,70.04,33.20,10.22,1.08,44.20,25.12,52.25,3.70,1005.22,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.85,211.99,50.70,14.70,1.70,69.82,13.79,20.75,0.72,1016.82,Very_Unhealthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.86,243.92,64.54,13.45,1.85,73.00,11.61,36.79,2.94,1016.14,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.86,82.43,30.60,6.96,1.25,58.14,10.76,54.20,2.84,1020.23,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.11,193.34,35.69,13.32,1.96,78.04,28.11,57.30,1.74,1007.40,Unhealthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.01,202.15,52.32,14.65,2.09,79.36,16.36,41.77,2.91,1014.70,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.27,71.08,14.83,3.57,0.15,61.93,13.92,52.24,3.34,1017.31,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.02,107.91,24.25,4.82,0.66,60.85,16.19,38.56,3.96,1014.46,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,53.49,92.95,22.50,9.83,0.94,55.04,27.73,72.12,3.63,1006.63,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.19,51.22,14.39,4.64,0.33,61.66,22.86,52.79,2.78,1010.59,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.96,221.50,57.08,16.29,1.28,66.11,14.87,30.59,3.13,1018.44,Unhealthy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.96,113.85,21.17,7.43,0.81,38.25,31.92,59.68,5.86,1002.95,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.44,86.69,24.40,3.89,0.72,56.15,21.48,61.71,4.00,1010.99,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.39,109.89,32.16,6.92,1.30,36.44,33.30,62.83,4.18,1009.90,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.23,15.42,20.71,3.03,0.12,47.61,22.02,50.32,3.50,1013.88,Good
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,86.85,108.67,36.99,9.42,0.70,51.95,27.96,68.49,4.05,1009.38,Unhealthy
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.48,138.40,36.32,11.39,1.56,37.63,17.98,56.26,2.98,1016.15,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50.72,55.68,23.62,7.27,0.89,39.26,27.37,72.24,3.29,1008.14,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.81,14.60,28.65,1.98,0.42,49.52,18.87,37.30,3.39,1015.90,Good
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.71,42.25,22.63,4.71,0.88,57.91,17.17,63.77,4.24,1011.68,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.64,136.76,27.92,3.17,1.16,50.04,23.96,47.34,3.75,1007.78,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81.67,132.75,41.70,6.21,0.99,46.87,28.43,68.01,3.60,1007.89,Unhealthy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.44,263.10,43.11,10.12,1.67,56.83,32.70,45.73,2.25,1009.45,Very_Unhealthy
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.11,147.17,49.99,9.29,1.41,68.47,16.92,58.84,2.36,1014.78,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48.31,97.12,30.17,4.50,0.53,62.09,21.68,49.40,2.47,1014.70,Moderate
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.60,21.13,19.10,2.83,0.47,65.11,15.32,63.47,3.34,1018.48,Good
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.52,60.62,14.04,2.11,0.80,79.37,23.44,48.97,4.63,1013.06,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.54,167.83,38.56,10.82,1.41,58.15,27.91,84.11,3.45,1011.76,Unhealthy
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.09,80.36,20.16,4.39,0.58,49.39,22.53,46.09,4.77,1013.16,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27.40,34.08,22.84,3.58,0.69,53.47,16.09,49.08,3.96,1017.11,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65.02,148.30,37.63,6.43,0.94,44.21,31.83,40.78,5.18,1003.86,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35.12,64.30,26.77,1.01,0.98,52.68,19.80,44.84,3.84,1015.44,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.07,154.99,27.90,8.49,1.51,68.37,20.04,42.20,3.32,1010.43,Moderate
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.89,44.52,29.21,1.00,0.10,52.23,14.73,51.47,2.72,1022.57,Good
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.77,184.99,32.46,11.66,1.52,51.80,25.71,50.11,2.58,1006.53,Very_Unhealthy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.11,57.99,29.44,8.01,0.88,28.84,28.23,65.90,3.02,1005.64,Good
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.13,61.61,24.54,1.17,0.80,58.57,22.77,48.02,4.56,1011.47,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.65,196.83,48.90,12.31,1.70,59.50,15.60,35.68,3.64,1017.94,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55.43,71.27,25.53,6.24,0.13,53.74,15.83,38.93,4.68,1017.32,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.91,83.71,19.15,7.33,0.76,47.57,20.68,45.51,3.88,1005.63,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.37,132.98,37.09,12.69,1.36,52.59,29.33,68.87,3.62,1008.48,Unhealthy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.79,108.48,14.89,7.38,0.89,41.18,28.69,92.61,5.39,1003.20,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.70,159.71,21.96,10.86,0.90,54.74,34.48,45.99,2.72,1009.42,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.31,84.56,39.66,6.45,0.99,55.52,11.95,40.44,3.00,1016.97,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.74,32.60,24.03,4.21,0.28,51.66,16.43,57.01,3.92,1019.31,Good
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.16,55.36,17.06,1.96,0.80,64.12,17.39,54.82,3.67,1020.16,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,71.21,125.85,39.98,6.61,0.98,73.41,16.12,40.99,2.74,1019.22,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83.28,201.93,16.85,13.07,1.44,50.37,36.36,35.03,4.38,1009.17,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72.05,135.89,28.50,5.54,1.42,61.22,32.15,29.32,3.99,1003.69,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.04,125.80,30.82,7.65,0.48,44.43,32.65,67.59,4.70,1006.44,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.52,81.18,21.07,3.53,0.32,75.65,17.26,66.62,4.52,1012.77,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.97,65.56,13.76,7.76,0.73,64.07,11.45,35.42,4.31,1019.71,Good
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91.78,192.72,38.67,11.14,1.46,82.39,12.75,60.47,3.11,1013.27,Unhealthy
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.41,84.23,38.68,6.62,0.35,71.36,20.87,35.63,3.24,1014.17,Good
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.58,139.76,25.59,7.72,1.58,57.62,29.02,68.10,4.06,1005.45,Unhealthy
